*
***   BIN 1
*
1.75  0.224  0.495  27  24.0  3.85  2.30  
1.74  0.223  0.496  45  27.6  2.03  1.55  
1.74  0.223  0.496  63  36.2  2.03  1.23  
1.75  0.223  0.496  81  44.4  2.12  0.92  
1.75  0.223  0.497  99  34.6  2.28  0.78  
1.74  0.223  0.497  117  31.8  3.39  2.45  
1.74  0.224  0.494  135  37.0  4.86  2.05  
1.74  0.223  0.495  153  31.3  5.29  2.23  
1.75  0.224  0.492  171  21.1  4.98  4.43  
1.75  0.223  0.494  189  18.9  3.95  1.67  
1.75  0.223  0.493  207  21.7  4.09  3.43  
1.74  0.223  0.494  225  25.9  4.00  5.75  
1.75  0.223  0.496  243  34.0  3.13  2.70  
1.74  0.223  0.498  261  35.6  2.41  2.80  
1.74  0.223  0.497  279  38.1  2.21  2.52  
1.74  0.223  0.496  297  32.2  1.75  1.43  
1.74  0.223  0.495  315  31.2  1.85  1.07  
1.74  0.223  0.495  333  27.1  4.29  8.64  
1.75  0.224  0.775  27  16.6  1.55  0.90  
1.74  0.224  0.776  45  16.7  1.05  0.90  
1.75  0.224  0.777  63  23.0  1.15  1.07  
1.75  0.224  0.776  81  22.6  1.20  1.00  
1.74  0.224  0.777  99  18.7  1.70  1.62  
1.74  0.224  0.776  117  18.2  3.13  0.78  
1.75  0.224  0.778  135  18.1  4.39  0.48  
