     1.878     0.271     0.349 243.    19.672     6.955     3.688
     1.878     0.271     0.349 261.    23.682     8.954     4.238
     1.877     0.271     0.349 279.    19.369     8.668     4.027
     1.878     0.271     0.350 297.    17.300     6.966     7.199
     1.878     0.271     0.349 315.    31.560     8.699     4.203
     1.878     0.271     0.349 333.    44.134    11.798     6.174
     1.878     0.271     0.349 351.    22.966     8.685     4.078
     1.877     0.271     0.500   9.    13.487     3.866     3.473
     1.878     0.271     0.499  27.    12.672     3.791     5.540
     1.878     0.271     0.500  45.    10.353     4.111     1.521
     1.878     0.271     0.499  63.    19.974     5.976     3.078
     1.878     0.271     0.500  81.    28.155     6.295     3.852
     1.878     0.271     0.499  99.    23.109     5.718     2.898
     1.878     0.271     0.499 117.    19.258     6.092     4.410
     1.878     0.271     0.500 135.    13.554     4.792     3.022
     1.878     0.271     0.499 153.    21.597     5.773     3.022
     1.877     0.271     0.500 171.    19.783     7.000     6.840
     1.878     0.271     0.499 189.    10.846     3.794     3.247
     1.878     0.271     0.500 207.     9.941     4.302     4.558
     1.878     0.271     0.499 225.    16.727     5.045     4.356
     1.878     0.271     0.500 243.    11.028     3.979     3.640
     1.878     0.271     0.500 261.    23.396     6.777     7.649
     1.878     0.271     0.500 279.    17.937     5.979     4.935
     1.878     0.271     0.499 297.    23.507     5.701     3.656
     1.878     0.271     0.500 315.    20.197     5.023     4.908
     1.878     0.271     0.499 333.    24.924     6.197     3.996
     1.878     0.271     0.500 351.    19.687     5.231     3.463
     1.878     0.271     0.800   9.     6.435     1.857     0.932
     1.878     0.271     0.799  27.    11.636     2.656     2.021
     1.878     0.271     0.800  45.    14.136     3.689    11.413
     1.878     0.271     0.800  63.    18.573     4.483     3.244
     1.878     0.271     0.799  81.    21.470     3.909     1.418
     1.878     0.271     0.799  99.    13.998     3.217     1.964
     1.878     0.271     0.800 117.    19.019     4.517     3.552
     1.878     0.271     0.799 135.    12.879     3.441     1.775
     1.878     0.271     0.799 153.    10.538     2.922     1.892
     1.878     0.271     0.799 171.    10.132     3.758     6.013
     1.878     0.271     0.799 189.     6.726     2.352     1.050
     1.878     0.271     0.799 207.     9.494     3.209     4.039
     1.878     0.271     0.800 225.    16.043     3.783     3.116
     1.878     0.271     0.799 243.    17.778     3.649     2.897
     1.878     0.271     0.800 261.    17.491     4.243     1.454
     1.878     0.271     0.799 279.    19.576     4.149     1.935
     1.878     0.271     0.800 297.    16.488     3.521     2.656
     1.878     0.271     0.800 315.    10.632     2.699     3.156
     1.878     0.271     0.800 333.     6.899     2.278     1.487
     1.878     0.271     0.800 351.     8.664     2.387     2.717
     1.878     0.271     1.249   9.     4.854     1.453     1.155
     1.878     0.271     1.250  27.     2.494     1.197     0.976
     1.877     0.271     1.250  45.    13.289     3.431     1.826
     1.878     0.271     1.249  63.    11.550     3.069     1.798
     1.878     0.271     1.249  81.     7.857     1.964     2.327
     1.878     0.271     1.250  99.     8.483     2.153     1.250
     1.878     0.271     1.249 135.     8.765     2.454     1.548
     1.878     0.271     1.249 153.     6.858     2.317     1.241
     1.878     0.271     1.250 189.     6.147     2.749     1.124
     1.878     0.271     1.249 207.     3.957     2.284     1.641
     1.878     0.271     1.250 225.     9.346     2.497     0.752
     1.878     0.271     1.249 243.     8.769     2.343     1.176
     1.878     0.271     1.250 261.     8.292     2.621     0.782
     1.877     0.271     1.250 279.     9.801     2.461     1.060
     1.878     0.271     1.249 297.    10.929     2.443     0.963
     1.878     0.271     1.250 315.     3.754     1.625     1.927
     1.878     0.271     1.250 351.     8.661     2.236     1.457
     1.878     0.271     1.750  45.     2.900     1.496     0.475
     1.878     0.271     1.750  63.     3.866     1.728     1.342
     1.878     0.271     1.749  81.     3.536     1.361     0.809
     1.878     0.271     1.750  99.     4.611     1.773     0.860
     1.878     0.271     1.749 117.     6.127     2.739     1.149
     1.878     0.271     1.750 243.     5.445     1.924     1.152
     1.878     0.271     1.750 261.     6.183     2.577     0.691
     1.878     0.271     1.750 279.     3.412     1.402     1.371
     1.878     0.271     1.749 315.     3.092     1.547     0.495
     1.954     0.313     0.500   9.    39.741    17.778     3.016
     1.954     0.313     0.500  27.    32.277    16.138     7.027
     1.955     0.313     0.500  81.    49.497    20.213     9.667
     1.955     0.313     0.500 117.    47.667    21.311     9.436
     1.955     0.313     0.500 135.    52.537    26.277    15.895
     1.954     0.313     0.499 153.    27.868    16.091     2.489
     1.954     0.313     0.499 261.    53.778    26.881    14.612
     1.954     0.313     0.499 297.    34.728    17.364     4.660
     1.955     0.313     0.799   9.    15.317     7.659     3.180
     1.954     0.313     0.799  81.    49.895    14.407     5.798
     1.955     0.313     0.799  99.    24.383     9.960     3.269
     1.955     0.313     0.799 135.    26.738    11.962     3.201
     1.954     0.313     0.799 225.    17.157     8.585     5.112
     1.954     0.313     0.800 243.    21.422     9.581     6.626
     1.954     0.313     0.799 279.    19.321     9.661     5.674
     1.954     0.313     0.800 297.    12.976     7.289     2.346
     1.955     0.313     0.799 351.    17.539     8.769     2.755
     1.954     0.313     1.251  27.    17.014     8.513     1.294
     1.954     0.313     1.250  45.    22.711    11.357     5.309
     1.954     0.313     1.250  63.    17.252     8.456     8.351
     1.955     0.313     1.249  81.    12.976     5.949     5.806
     1.955     0.313     1.250  99.    13.063     6.532     1.646
     1.954     0.313     1.250 117.    24.876    11.133     7.843
     1.955     0.313     1.249 153.    17.969     8.989     3.186
     1.954     0.313     1.249 225.    11.058     6.385    16.664
     1.954     0.313     1.250 261.    20.499    10.254     5.562
     1.955     0.313     1.250 333.    17.173     9.915     4.673
     2.107     0.238     0.250   9.    38.516    19.258     3.704
     2.107     0.238     0.250  81.    28.887    16.679     4.241
     2.107     0.238     0.249 261.    36.733    18.366     7.308
     2.107     0.238     0.350   9.    19.751    11.410     7.649
     2.107     0.238     0.350 279.    33.773    16.886     8.945
     2.107     0.238     0.350 297.    26.802    13.406     4.623
     2.107     0.238     0.350 333.    16.870     9.747     1.384
     2.107     0.238     0.499   9.    12.869     6.435     1.540
     2.107     0.238     0.499  27.    12.309     5.505     4.555
     2.107     0.238     0.499  45.    17.475     8.738     4.471
     2.107     0.238     0.500  63.    22.202     9.931     6.463
     2.107     0.238     0.499  81.    22.361    10.006     3.134
     2.107     0.238     0.499 171.    19.433    11.225     2.529
     2.107     0.238     0.499 207.    20.690    11.956     2.702
     2.107     0.238     0.499 243.    28.775    12.872     3.470
     2.107     0.238     0.499 279.    29.316    11.084     2.780
     2.107     0.238     0.499 315.    10.065     5.032     1.048
     2.107     0.238     0.499 333.     8.999     5.195     2.359
     2.107     0.238     0.799   9.    11.039     3.902     2.426
     2.107     0.238     0.799  45.     8.852     3.958     1.433
     2.107     0.238     0.799  99.    10.390     5.195     1.849
     2.107     0.238     0.799 117.    13.006     5.817     1.390
     2.107     0.238     0.799 207.     9.110     5.260     1.219
     2.107     0.238     0.800 243.    10.487     5.243     2.231
     2.107     0.238     0.799 279.     6.479     3.740     1.138
     2.107     0.238     0.799 297.     8.669     3.877     2.429
     2.107     0.238     0.799 333.     4.853     2.801     1.603
     2.107     0.238     0.799 351.     5.956     2.978     1.109
     2.107     0.238     1.250   9.     2.769     1.598     0.912
     2.107     0.238     1.249  27.     4.873     2.179     1.241
     2.107     0.238     1.250 117.     5.126     2.960     0.937
     2.107     0.238     1.249 135.    11.305     4.615     1.676
     2.107     0.238     1.249 171.    10.350     5.976     2.217
     2.107     0.238     1.249 333.     3.632     2.096     0.455
     2.236     0.276     0.174   9.    15.877     9.167     6.201
     2.236     0.276     0.175  27.    14.076     7.905    10.097
     2.236     0.276     0.175  45.    13.250     7.649     2.394
     2.236     0.276     0.175  99.    16.886     9.758     3.831
     2.236     0.276     0.174 225.    44.945    25.942    10.778
     2.236     0.276     0.175 243.    44.197    18.048     8.217
     2.236     0.276     0.175 333.    20.292    10.151     3.832
     2.236     0.276     0.250   9.    11.902     4.791     3.705
     2.235     0.276     0.249  27.    20.245     6.105     3.726
     2.236     0.276     0.250  63.    14.232     5.811     5.104
     2.236     0.276     0.250  81.    20.611     6.874     5.839
     2.236     0.276     0.250  99.    15.179     5.367     1.156
     2.236     0.276     0.249 117.    12.541     6.142     5.036
     2.235     0.276     0.250 153.    14.047     6.178     5.632
     2.236     0.276     0.250 225.    17.714     7.794     4.130
     2.235     0.276     0.250 243.    17.873     6.253     8.055
     2.236     0.276     0.249 261.    22.154     7.385     3.525
     2.236     0.276     0.249 279.    10.410     5.204     2.989
     2.236     0.276     0.250 297.    12.857     5.176     4.877
     2.236     0.276     0.249 333.    20.674     6.891     1.903
     2.235     0.276     0.250 351.    15.325     6.256     2.394
     2.236     0.276     0.350   9.    10.455     4.269     1.665
     2.235     0.276     0.350  27.    18.685     5.397     1.482
     2.235     0.276     0.350  45.     7.374     3.936     3.823
     2.236     0.276     0.349  63.    25.465     8.056     2.145
     2.236     0.276     0.350  81.    23.921     7.157     6.848
     2.236     0.276     0.349  99.     9.887     4.421     3.237
     2.236     0.276     0.350 117.    11.257     5.629     0.928
     2.235     0.276     0.350 135.    13.644     6.102     1.705
     2.235     0.276     0.349 171.    14.273     7.137     2.176
     2.236     0.276     0.350 207.    18.908     8.319     2.042
     2.236     0.276     0.350 243.     8.952     4.385     1.036
     2.236     0.276     0.349 261.    14.800     5.959     2.231
     2.236     0.276     0.350 279.    11.579     5.177     1.384
     2.236     0.276     0.350 297.    10.382     4.643     3.476
     2.236     0.276     0.349 315.    10.920     4.396     2.731
     2.236     0.276     0.349 333.    14.666     5.413     4.956
     2.236     0.276     0.349 351.    18.971     6.325     5.801
     2.236     0.276     0.499   9.     8.068     2.432     2.039
     2.236     0.276     0.499  27.    10.458     2.795     2.430
     2.236     0.276     0.499  45.     3.758     2.056     0.947
     2.236     0.276     0.500  63.    10.495     3.634     4.841
     2.236     0.276     0.500  81.    21.024     4.701     0.930
     2.236     0.276     0.500  99.     9.715     3.083     1.303
     2.236     0.276     0.500 117.     9.659     3.606     2.063
     2.235     0.276     0.499 135.     7.891     3.221     1.714
     2.236     0.276     0.500 153.    10.421     3.473     1.486
     2.236     0.276     0.500 207.    13.240     5.004     1.932
     2.236     0.276     0.499 225.    12.354     4.117     2.327
     2.236     0.276     0.500 243.    11.582     3.377     0.757
     2.236     0.276     0.499 261.    16.218     4.469     3.511
     2.236     0.276     0.499 279.    12.151     4.050     1.296
     2.236     0.276     0.500 297.     6.704     2.534     2.276
     2.236     0.276     0.499 315.    11.064     2.940     1.422
     2.235     0.276     0.499 333.    10.447     3.150     3.295
     2.236     0.276     0.500 351.    11.332     3.271     2.067
     2.236     0.276     0.799   9.     5.695     1.381     0.427
     2.236     0.276     0.800  27.     5.570     1.393     0.808
     2.236     0.276     0.799  45.     7.066     1.946     1.398
     2.236     0.276     0.799  63.     8.830     2.254     1.217
     2.236     0.276     0.800  81.    11.375     2.362     1.335
     2.236     0.276     0.800  99.     8.422     2.083     1.420
     2.236     0.276     0.800 117.     8.239     2.484     1.343
     2.236     0.276     0.800 135.     5.373     1.790     0.535
     2.236     0.276     0.799 153.     6.818     2.079     1.324
     2.236     0.276     0.800 171.     6.786     2.610     1.491
     2.235     0.276     0.799 189.     5.032     2.055     1.063
     2.236     0.276     0.799 207.     3.860     1.948     2.141
     2.236     0.276     0.799 225.     4.657     1.900     1.449
     2.236     0.276     0.799 243.    10.386     2.266     1.186
     2.236     0.276     0.799 261.     9.941     2.398     2.157
     2.236     0.276     0.800 279.     7.106     2.142     0.862
     2.236     0.276     0.800 297.     6.973     1.862     1.845
     2.235     0.276     0.800 315.     8.828     1.881     0.995
     2.236     0.276     0.800 333.     5.418     1.620     1.096
     2.235     0.276     0.800 351.     8.898     1.897     1.003
     2.235     0.276     1.250   9.     1.562     0.638     0.421
     2.235     0.276     1.249  27.     4.956     1.280     0.791
     2.236     0.276     1.250  45.     4.608     1.494     0.864
     2.235     0.276     1.250  63.     5.879     1.746     0.982
     2.236     0.276     1.250  81.     3.770     1.197     0.583
     2.236     0.276     1.249  99.     7.724     1.719     0.919
     2.236     0.276     1.249 117.    11.394     2.613     1.418
     2.236     0.276     1.250 135.     3.299     1.247     0.561
     2.236     0.276     1.250 153.     3.169     1.294     0.644
     2.235     0.276     1.250 171.     5.131     2.566     0.543
     2.236     0.276     1.249 207.     4.378     1.958     1.105
     2.235     0.276     1.250 243.     2.984     1.115     0.551
     2.235     0.276     1.250 261.     5.101     1.556     0.882
     2.236     0.276     1.250 279.     4.140     1.449     1.649
     2.236     0.276     1.250 297.     3.527     1.222     1.140
     2.236     0.276     1.250 315.     5.526     1.468     0.398
     2.236     0.276     1.250 333.     3.721     1.240     0.687
     2.235     0.276     1.250 351.     2.223     0.895     0.879
     2.235     0.276     1.750   9.     1.417     0.709     0.199
     2.236     0.276     1.750  45.     2.293     1.124     2.115
     2.235     0.276     1.750  81.     3.175     0.996     0.473
     2.236     0.276     1.750  99.     2.983     1.128     0.689
     2.236     0.276     1.749 117.     4.929     1.862     1.560
     2.236     0.276     1.750 153.     1.555     0.898     1.247
     2.236     0.276     1.749 171.     3.455     1.994     0.617
     2.235     0.276     1.750 225.     2.583     1.155     0.365
     2.235     0.276     1.750 279.     2.305     1.031     0.231
     2.236     0.276     1.749 315.     2.328     1.042     0.403
     2.236     0.276     1.749 351.     1.448     0.836     0.556
     2.262     0.334     0.253   9.    33.836     8.738     5.631
     2.262     0.334     0.254  27.    14.731     5.101     3.490
     2.262     0.334     0.253  45.    18.748     5.881     6.455
     2.261     0.334     0.253  63.    24.160     7.735     5.849
     2.262     0.334     0.253  81.    11.146     5.351    13.156
     2.261     0.334     0.253  99.    12.540     5.650     3.700
     2.262     0.334     0.254 135.    27.645    15.963     4.894
     2.262     0.334     0.253 243.    30.669    10.848     3.022
     2.261     0.334     0.253 279.    34.919     8.685     4.523
     2.262     0.334     0.254 297.    15.916     5.255     5.970
     2.262     0.334     0.253 315.    12.978     4.846     6.215
     2.261     0.334     0.253 333.    18.128     6.772     6.825
     2.263     0.338     0.349   9.    13.991     4.663     1.577
     2.263     0.338     0.349  27.    20.531     5.623     3.750
     2.263     0.338     0.350  45.    16.345     5.147     5.300
     2.263     0.338     0.349  63.    17.778     6.318     6.344
     2.263     0.338     0.349  81.    26.658     7.189     3.761
     2.263     0.338     0.349  99.    20.929     5.419     1.528
     2.263     0.338     0.349 117.    16.329     5.394     4.243
     2.263     0.338     0.349 135.    17.666     7.904     2.317
     2.263     0.338     0.349 207.    17.603    10.167     3.333
     2.263     0.338     0.350 225.    19.512     7.006     5.502
     2.263     0.338     0.349 243.    20.133     6.070     5.227
     2.263     0.338     0.350 261.    34.632     8.679     6.414
     2.263     0.338     0.350 279.    16.488     5.233     8.620
     2.263     0.338     0.350 297.     9.804     3.700     6.899
     2.263     0.338     0.349 315.    24.940     6.239     4.036
     2.263     0.338     0.349 333.    14.714     5.496     4.900
     2.263     0.338     0.350 351.    33.805     8.451     3.339
     2.263     0.338     0.499   9.    17.921     3.549     2.489
     2.263     0.338     0.500  27.    31.115     4.587     1.911
     2.263     0.338     0.500  45.    25.974     4.865     3.419
     2.263     0.338     0.499  63.    31.417     5.462     2.978
     2.263     0.338     0.499  81.    25.306     4.345     4.044
     2.263     0.338     0.500  99.    21.900     3.980     2.427
     2.263     0.338     0.500 117.    19.576     4.342     4.334
     2.263     0.338     0.500 135.    16.679     4.343     2.551
     2.263     0.338     0.500 153.    31.019     5.916     3.180
     2.263     0.338     0.500 189.    12.852     4.943     3.326
     2.263     0.338     0.500 207.    31.958     8.252     5.107
     2.263     0.338     0.499 225.    25.719     4.611     2.193
     2.263     0.338     0.500 243.    28.170     4.713     2.807
     2.263     0.338     0.499 261.    23.953     4.959     6.798
     2.263     0.338     0.500 279.    28.075     4.744     2.389
     2.263     0.338     0.500 297.    23.062     4.078     1.740
     2.263     0.338     0.499 315.    22.329     4.170     2.429
     2.263     0.338     0.499 333.    10.679     3.267     2.949
     2.263     0.338     0.499 351.    17.634     4.028     4.210
     2.263     0.338     0.800   9.    14.743     2.059     1.685
     2.263     0.338     0.799  27.    15.265     2.274     5.313
     2.263     0.338     0.799  45.    15.699     2.841     2.001
     2.263     0.338     0.800  63.    17.873     3.049     3.167
     2.263     0.338     0.800  81.    15.995     2.376     2.087
     2.263     0.338     0.800  99.    15.354     2.355     1.480
     2.263     0.338     0.799 117.    21.804     3.368     1.440
     2.263     0.338     0.799 135.    17.046     2.946     1.671
     2.263     0.338     0.800 153.    15.506     2.795     1.881
     2.263     0.338     0.800 171.     8.575     3.360     4.436
     2.263     0.338     0.799 189.     3.638     1.819     0.850
     2.263     0.338     0.799 207.     6.272     2.413     2.179
     2.263     0.338     0.800 225.    15.113     2.446     0.842
     2.263     0.338     0.799 243.    20.436     3.002     0.470
     2.263     0.338     0.800 261.    24.685     3.726     2.927
     2.263     0.338     0.800 279.    19.369     2.803     2.505
     2.263     0.338     0.799 297.    14.696     2.319     0.597
     2.263     0.338     0.799 315.    15.304     2.550     2.795
     2.263     0.338     0.799 333.     8.077     1.967     2.174
     2.263     0.338     0.799 351.    12.549     2.101     1.120
     2.263     0.338     1.249   9.     7.714     1.343     0.904
     2.263     0.338     1.250  27.    11.426     1.945     1.806
     2.263     0.338     1.250  45.     5.268     1.490     1.257
     2.263     0.338     1.250  63.     9.500     1.958     1.189
     2.263     0.338     1.250  81.     8.773     1.541     1.201
     2.263     0.338     1.249  99.    14.653     2.044     1.770
     2.263     0.338     1.249 117.    10.105     2.075     1.733
     2.263     0.338     1.250 135.     7.947     1.899     1.429
     2.263     0.338     1.250 153.     9.030     2.206     1.110
     2.263     0.338     1.250 171.     8.387     3.751     3.393
     2.263     0.338     1.249 207.     2.865     1.529     1.560
     2.263     0.338     1.249 225.     8.324     1.775     1.074
     2.263     0.338     1.250 243.    10.425     2.037     1.269
     2.263     0.338     1.249 261.     9.306     2.066     1.053
     2.263     0.338     1.250 279.     9.342     1.662     0.384
     2.263     0.338     1.250 297.     7.724     1.541     0.672
     2.263     0.338     1.249 315.     9.120     1.921     2.136
     2.263     0.338     1.250 333.     8.292     1.927     1.779
     2.263     0.338     1.250 351.     7.596     1.514     1.663
     2.263     0.338     1.750   9.     2.125     0.844     0.987
     2.263     0.338     1.749  27.     3.922     1.272     0.940
     2.263     0.338     1.749  45.     4.028     1.354     0.915
     2.263     0.338     1.749  63.     3.107     1.127     0.974
     2.263     0.338     1.750  81.     2.607     0.880     1.939
     2.263     0.338     1.749  99.     6.188     1.358     1.684
     2.263     0.338     1.750 135.     5.411     1.732     1.958
     2.263     0.338     1.749 207.     4.557     2.631     1.469
     2.263     0.338     1.750 225.     5.139     1.484     0.646
     2.263     0.338     1.750 243.     7.608     1.980     0.725
     2.263     0.338     1.749 261.     9.105     1.940     1.032
     2.263     0.338     1.750 279.     3.850     1.070     1.346
     2.263     0.338     1.750 297.     0.906     0.521     0.252
     2.263     0.338     1.750 315.     4.533     1.427     1.031
     2.263     0.338     1.750 333.     8.905     2.192     1.751
     2.263     0.338     1.749 351.     5.887     1.520     0.527
     2.346     0.401     0.354  27.    51.407    17.364     3.318
     2.345     0.401     0.354  45.    40.807    15.430     1.452
     2.346     0.401     0.354  63.    46.728    16.775    16.075
     2.345     0.401     0.354  99.    44.691    21.884    22.266
     2.346     0.401     0.354 117.   109.228    41.285    19.512
     2.346     0.401     0.354 279.    55.720    17.475     8.013
     2.345     0.401     0.354 315.    25.083    14.093     3.882
     2.346     0.401     0.354 333.    42.685    19.083     9.234
     2.352     0.404     0.500   9.    10.523     5.416     9.161
     2.353     0.404     0.500  45.    25.767     8.013     5.093
     2.352     0.404     0.499  63.    32.659    10.888     4.186
     2.352     0.404     0.499  81.    46.314    12.764    10.764
     2.352     0.404     0.500  99.    34.935     9.879    10.256
     2.352     0.404     0.500 117.    42.447    10.557     7.257
     2.352     0.404     0.500 135.    54.654    27.327     8.284
     2.352     0.404     0.499 243.    39.264    13.654     7.399
     2.353     0.404     0.499 261.    44.054    11.403     9.506
     2.352     0.404     0.499 279.    37.624     9.381     5.263
     2.352     0.404     0.499 297.    28.186     7.740     4.280
     2.352     0.404     0.500 315.    36.637    10.579    10.094
     2.352     0.404     0.500 333.    50.755    13.899    14.155
     2.352     0.404     0.500 351.    54.224    14.407     4.954
     2.352     0.404     0.799   9.    32.834     6.544     5.696
     2.353     0.404     0.800  27.    13.859     4.240     4.039
     2.352     0.404     0.800  45.    11.961     4.243     5.636
     2.352     0.404     0.799  63.    23.189     6.408     4.332
     2.352     0.404     0.800  81.    24.844     6.180     5.383
     2.352     0.404     0.799  99.    34.537     6.296     4.749
     2.352     0.404     0.799 117.    31.067     6.215     3.094
     2.352     0.404     0.800 135.    30.606     9.683    10.484
     2.352     0.404     0.800 225.    20.658     7.084     7.507
     2.352     0.404     0.799 243.    35.285     8.623     5.828
     2.352     0.404     0.800 261.    30.001     6.973     2.324
     2.352     0.404     0.799 279.    24.860     5.311     1.217
     2.352     0.404     0.800 297.    21.359     4.990     1.768
     2.352     0.404     0.799 315.    29.491     6.552     2.454
     2.352     0.404     0.800 333.    21.534     6.592     3.366
     2.352     0.404     0.800 351.    44.675     9.315     5.750
     2.352     0.404     1.250   9.    16.313     4.308     7.297
     2.352     0.404     1.249  27.    12.053     3.944     4.294
     2.352     0.404     1.250  45.    28.791     6.549     2.644
     2.352     0.404     1.250  63.    16.568     5.090     8.039
     2.352     0.404     1.249  81.    20.483     4.919     2.219
     2.352     0.404     1.249  99.    23.730     4.655     2.709
     2.352     0.404     1.250 117.    33.948     6.360     1.763
     2.353     0.404     1.249 135.    13.646     6.102     3.239
     2.352     0.404     1.250 225.    18.176     6.427     2.671
     2.352     0.404     1.250 261.    22.902     5.324     2.392
     2.352     0.404     1.250 279.    15.382     3.813     1.717
     2.352     0.404     1.250 297.    28.298     5.386     1.833
     2.352     0.404     1.249 315.    15.931     4.771     3.372
     2.352     0.404     1.249 333.     5.930     3.282     7.762
     2.352     0.404     1.249 351.    22.393     5.039     1.735
     2.352     0.404     1.750   9.    14.501     3.969     3.000
     2.352     0.404     1.750  45.    15.113     4.700     4.270
     2.352     0.404     1.750  63.    18.319     5.699     4.943
     2.352     0.404     1.750  81.    19.496     5.687     6.778
     2.352     0.404     1.750  99.    13.317     3.966    10.439
     2.352     0.404     1.749 243.    19.003     6.723     6.344
     2.352     0.404     1.750 261.    10.690     3.839     2.636
     2.353     0.404     1.750 279.    18.589     4.851     6.034
     2.352     0.404     1.750 315.     8.648     3.742     1.988
     2.352     0.404     1.750 333.    11.953     4.880     3.645
     2.352     0.404     1.750 351.    12.397     4.249     1.458
     2.734     0.339     0.253  63.    15.624     7.652     3.175
     2.734     0.339     0.253  81.    18.971     8.486     4.727
     2.734     0.339     0.253  99.    33.088    11.701     4.284
     2.734     0.339     0.253 117.    21.852    12.621     3.352
     2.734     0.339     0.253 315.    14.345     6.416     5.273
     2.734     0.339     0.253 333.    12.960     6.479     5.389
     2.734     0.339     0.253 351.    15.274     7.636     4.727
     2.734     0.342     0.350   9.    11.997     5.276     5.618
     2.734     0.342     0.350  27.     7.978     3.990     3.357
     2.734     0.342     0.350  45.    12.413     5.067     4.721
     2.734     0.342     0.350  63.    10.751     5.375     3.005
     2.734     0.342     0.349  81.     7.757     4.479     1.096
     2.734     0.342     0.349  99.    11.773     4.806     3.248
     2.734     0.342     0.350 117.    31.258    10.420     2.618
     2.734     0.342     0.349 225.    14.316     8.265     1.929
     2.734     0.342     0.350 279.     9.694     5.445     3.629
     2.734     0.342     0.350 297.    30.558     8.478     5.442
     2.734     0.342     0.349 315.     9.965     4.456     2.535
     2.734     0.342     0.350 333.    12.691     5.675     3.675
     2.734     0.342     0.349 351.    26.356     7.950     2.470
     2.734     0.342     0.499   9.    16.297     4.074     2.882
     2.734     0.342     0.500  27.    13.165     3.627     0.746
     2.734     0.342     0.500  45.    11.704     3.829     1.837
     2.734     0.342     0.499  63.    16.091     4.466     1.862
     2.734     0.342     0.500  81.     7.738     2.924     0.933
     2.734     0.342     0.499  99.    10.482     3.462     4.843
     2.734     0.342     0.499 117.    24.160     6.460     2.656
     2.734     0.342     0.500 135.    17.427     5.255     2.481
     2.734     0.342     0.499 153.    18.016     4.997     1.090
     2.734     0.342     0.499 189.    10.654     4.764     3.673
     2.734     0.342     0.499 207.    20.133     6.712     2.406
     2.734     0.342     0.499 225.    17.014     4.878     3.411
     2.734     0.342     0.500 243.     5.604     2.639     1.870
     2.734     0.342     0.499 261.    12.029     4.009     1.738
     2.734     0.342     0.499 279.    18.080     4.835     2.362
     2.734     0.342     0.499 297.    16.855     4.087     2.696
     2.734     0.342     0.499 315.    13.113     3.613     3.314
     2.734     0.342     0.500 333.    11.243     3.747     1.918
     2.734     0.342     0.499 351.     9.261     3.274     1.819
     2.734     0.342     0.799   9.    10.001     2.085     1.276
     2.734     0.342     0.799  27.    10.716     2.235     1.338
     2.734     0.342     0.800  45.     9.524     2.381     1.615
     2.734     0.342     0.799  63.    15.916     3.183     1.451
     2.734     0.342     0.799  81.    11.746     2.430     0.778
     2.734     0.342     0.799  99.     8.574     2.160     1.038
     2.734     0.342     0.800 117.     9.689     2.796     1.168
     2.734     0.342     0.799 135.     7.912     2.440     0.561
     2.734     0.342     0.799 153.     5.747     1.923     2.328
     2.734     0.342     0.800 171.    10.211     3.610     1.286
     2.734     0.342     0.799 189.     5.779     2.408     1.929
     2.734     0.342     0.800 207.    10.084     3.228     0.910
     2.734     0.342     0.799 225.    10.951     2.723     1.735
     2.734     0.342     0.799 243.     6.014     1.826     1.511
     2.734     0.342     0.799 261.     9.304     2.580     0.932
     2.734     0.342     0.800 279.     7.230     2.147     1.189
     2.734     0.342     0.799 297.    15.916     2.814     1.102
     2.734     0.342     0.799 315.    15.298     2.704     1.671
     2.734     0.342     0.799 333.     8.839     2.282     0.882
     2.734     0.342     0.800 351.    11.227     2.510     2.032
     2.734     0.342     1.249   9.     3.675     1.054     0.294
     2.734     0.342     1.249  27.     3.966     1.244     0.739
     2.734     0.342     1.250  45.    12.306     2.566     1.365
     2.734     0.342     1.249  63.     8.074     2.072     1.296
     2.734     0.342     1.250  81.     4.019     1.220     0.658
     2.734     0.342     1.250  99.     8.088     1.846     1.410
     2.734     0.342     1.250 135.     6.586     2.007     1.020
     2.734     0.342     1.250 153.     6.920     1.997     0.778
     2.734     0.342     1.250 189.     2.983     1.722     1.321
     2.734     0.342     1.249 225.     2.567     1.177     1.252
     2.734     0.342     1.250 243.     9.384     2.110     0.934
     2.734     0.342     1.250 261.     5.749     1.818     0.925
     2.734     0.342     1.250 279.     2.311     1.119     2.001
     2.734     0.342     1.249 297.     4.593     1.441     1.075
     2.734     0.342     1.250 315.     3.998     1.309     1.536
     2.734     0.342     1.249 333.     3.454     1.306     1.625
     2.734     0.342     1.250 351.     6.451     1.665     1.428
     2.734     0.342     1.750  45.     7.063     2.039     0.527
     2.734     0.342     1.750  63.     2.290     1.050     1.642
     2.734     0.342     1.750  81.     1.088     0.625     0.300
     2.734     0.342     1.750  99.     5.317     1.535     0.544
     2.734     0.342     1.750 117.     4.133     1.687     0.269
     2.734     0.342     1.750 135.     4.849     1.714     1.317
     2.734     0.342     1.749 153.     2.774     1.387     0.646
     2.734     0.342     1.750 189.     2.812     1.623     0.391
     2.734     0.342     1.749 225.     6.917     1.996     1.380
     2.734     0.342     1.750 243.     2.944     1.317     0.737
     2.734     0.342     1.749 261.     5.015     1.800     1.359
     2.734     0.342     1.750 279.     3.318     1.337     0.308
     2.734     0.342     1.750 297.     3.756     1.178     0.364
     2.734     0.342     1.750 315.     3.291     1.326     0.689
     2.734     0.342     1.749 333.     2.203     1.079     1.540
     2.734     0.342     1.749 351.     1.783     0.892     0.743
     2.755     0.409     0.357  27.    22.329     9.307     1.830
     2.754     0.409     0.357  81.    40.744    16.632     3.817
